,secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity
3036,601872.XSHG,601872,XSHG,1,主板,CNY,招商轮船,招商局能源运输股份有限公司,L,2006-12-01,,A,沪深A股,CHN,2183,5299458100.0,4720921800.0,4720921800.0,上海市中山东一路9号三楼(外滩9号楼),从事油轮、散货船及投资液化天然气船运输业务以及相应的船舶公司的管理和投资控股业务。,2017-03-31,21395503734.1
3037,601877.XSHG,601877,XSHG,1,主板,CNY,正泰电器,浙江正泰电器股份有限公司,L,2010-01-21,,A,沪深A股,CHN,35380,2134469500.0,1323979100.0,1323979100.0,浙江省乐清市北白象镇正泰工业园区正泰路1号,低压电器研发、制造、销售。,2017-03-31,18780724371.2
3038,601878.XSHG,601878,XSHG,1,主板,CNY,浙商证券,浙商证券股份有限公司,L,2017-06-26,,A,沪深A股,CHN,17256,3333333400.0,333333400.0,333333400.0,浙江省杭州市杭大路1号,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品。,2016-12-31,9565498901.73
3039,601880.XSHG,601880,XSHG,1,主板,CNY,大连港,大连港股份有限公司,L,2010-12-06,,A,沪深A股,CHN,34647,12894536000.0,10179800000.0,7735820000.0,辽宁省大连市国际物流园区金港路新港商务大厦,油品/液体化工品码头及相关物流业务、集装箱码头及相关物流业务、汽车码头及相关物流业务、矿石码头及相关物流业务、杂货码头及相关物流业务、散粮码头及相关物流业务、客运滚装码头及相关物流业务、港口增值及支持业务等。,2017-03-31,19283876678.1
3040,601881.XSHG,601881,XSHG,1,主板,CNY,中国银河,中国银河证券股份有限公司,L,2017-01-23,,A,沪深A股,CHN,26499,10137258700.0,4290984600.0,600000000.0,北京市西城区金融大街35号2-6层,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品(有效期至2016-09-05)；证券投资基金托管业务；保险兼业代理业务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。),2017-03-31,63572952714.4
3041,601882.XSHG,601882,XSHG,1,主板,CNY,海天精工,宁波海天精工股份有限公司,L,2016-11-07,,A,沪深A股,CHN,71155,522000000.0,52200000.0,52200000.0,浙江省宁波市北仑区黄山西路235号,致力于高端数控机床的研发、生产和销售。,2017-03-31,1094457206.19
3042,601886.XSHG,601886,XSHG,1,主板,CNY,江河集团,江河创建集团股份有限公司,L,2011-08-18,,A,沪深A股,CHN,44997,1154050000.0,941285200.0,941285200.0,北京市顺义区牛汇北五街5号,事建筑幕墙系统的研发设计、生产制造、工程施工和技术服务。,2017-03-31,7480190775.63
3043,601888.XSHG,601888,XSHG,1,主板,CNY,中国国旅,中国国旅股份有限公司,L,2009-10-15,,A,沪深A股,CHN,34818,1952475500.0,1952475500.0,1952475500.0,北京市东城区东直门外小街甲2号A座8层,主要从事旅行社业务和免税业务。,2017-03-31,14098851052.1
3044,601890.XSHG,601890,XSHG,1,主板,CNY,亚星锚链,江苏亚星锚链股份有限公司,L,2010-12-28,,A,沪深A股,CHN,39945,959400000.0,959400000.0,959400000.0,江苏省靖江市东兴镇何德村江苏亚星锚链股份有限公司办公楼,船用锚链、海洋工程系泊链两个业务板块。,2017-03-31,3058041851.32
3045,601898.XSHG,601898,XSHG,1,主板,CNY,中煤能源,中国中煤能源股份有限公司,L,2008-02-01,,A,沪深A股,CHN,16737,13258663400.0,13258663400.0,9152000400.0,北京市朝阳区黄寺大街1号,"生产、销售和贸易煤炭、焦炭和煤化工产品,以及制造煤矿机械装备。",2017-03-31,1.04053481e+11
3046,601899.XSHG,601899,XSHG,1,主板,CNY,紫金矿业,紫金矿业集团股份有限公司,L,2008-04-25,,A,沪深A股,CHN,44548,23031218900.0,21540743700.0,15803803700.0,福建省龙岩市上杭县紫金大道1号,以黄金为主导产业的矿产资源的勘探、采矿、选矿、冶炼及矿产品销售。,2017-03-31,32580814342.0
3047,601900.XSHG,601900,XSHG,1,主板,CNY,南方传媒,南方出版传媒股份有限公司,L,2016-02-15,,A,沪深A股,CHN,67972,819100000.0,175600000.0,175600000.0,广东省广州市越秀区水荫路11号2楼,图书出版、图书发行、印刷和物资供应、报刊和新媒体,2017-03-31,4545360003.69
3048,601901.XSHG,601901,XSHG,1,主板,CNY,方正证券,方正证券股份有限公司,L,2011-08-10,,A,沪深A股,CHN,27302,8232101400.0,6289850500.0,6289850500.0,湖南省长沙市芙蓉中路二段200号华侨国际大厦22-24层,证券经纪;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券自营;证券资产管理;证券投资基金代销;融资融券业务;为方正期货有限公司提供中间介绍业务。,2017-03-31,36678219883.4
3049,601908.XSHG,601908,XSHG,1,主板,CNY,京运通,北京京运通科技股份有限公司,L,2011-09-08,,A,沪深A股,CHN,39755,1996817700.0,1993017700.0,1993017700.0,北京市北京经济技术开发区经海四路158号,光伏设备制造业务与晶体硅生长和晶片业务。,2017-03-31,6287066756.93
3050,601918.XSHG,601918,XSHG,1,主板,CNY,新集能源,中煤新集能源股份有限公司,L,2007-12-19,,A,沪深A股,CHN,31350,2590541800.0,2590541800.0,2590541800.0,安徽省淮南市山南新区民惠街新集能源办公园区,煤炭采掘、洗选和销售。,2017-03-31,5256595859.48
3051,601919.XSHG,601919,XSHG,1,主板,CNY,中远海控,中远海运控股股份有限公司,L,2007-06-26,,A,沪深A股,CHN,2157,10216274400.0,10216274400.0,7635674400.0,上海市东大名路658号8楼,提供集装箱航运价值链内广泛系列的集装箱航运、集装箱码头、集装箱租赁以及货运代理及船务代理服务。,2017-03-31,38530705390.6
3052,601928.XSHG,601928,XSHG,1,主板,CNY,凤凰传媒,江苏凤凰出版传媒股份有限公司,L,2011-11-30,,A,沪深A股,CHN,61570,2544900000.0,2544900000.0,2544900000.0,江苏省南京市湖南路1号凤凰广场,图书出版物及音像制品的出版、发行及文化用品销售。,2017-03-31,12631347226.8
3053,601929.XSHG,601929,XSHG,1,主板,CNY,吉视传媒,吉视传媒股份有限公司,L,2012-02-23,,A,沪深A股,CHN,65282,3110801200.0,3110801200.0,3110801200.0,吉林省长春市净月高新技术产业开发区和美路吉视传媒信息枢纽中心,"吉林省地区有线电视网络的规划建设、经营管理、维护和广播电视节目的接收、转发、传输,以传输视频信息和开展网上多功能服务为主业。",2017-03-31,6349416533.12
3054,601933.XSHG,601933,XSHG,1,主板,CNY,永辉超市,永辉超市股份有限公司,L,2010-12-15,,A,沪深A股,CHN,39831,9570462100.0,6508871300.0,6508871300.0,福建省福州市鼓楼区湖头街光荣路5号院,商品零售业连锁经营。,2017-03-31,20112740557.3
3055,601939.XSHG,601939,XSHG,1,主板,CNY,建设银行,中国建设银行股份有限公司,L,2007-09-25,,A,沪深A股,CHN,1667,2.500109775e+11,2.500109775e+11,9593657600.0,北京市西城区金融大街25号,"商业银行业务,提供全面的商业银行产品与服务。",2017-03-31,1.650607e+12
3056,601952.XSHG,601952,XSHG,1,主板,CNY,苏垦农发,江苏省农垦农业发展股份有限公司,L,2017-05-15,,A,沪深A股,CHN,456499,1060000000.0,260000000.0,260000000.0,江苏省南京市建邺区江东中路359号国睿大厦24楼,稻麦种植、种子生产、大米加工及其产品销售。报告期内，母公司苏垦农发主要从事稻麦原粮(含商品粮和种子原粮)种植，下属全资子公司进行种子生产和大米加工，主要销售大米、种子、小(大)麦等产品,2017-03-31,2758778109.59
3057,601958.XSHG,601958,XSHG,1,主板,CNY,金钼股份,金堆城钼业股份有限公司,L,2008-04-17,,A,沪深A股,CHN,32500,3226604400.0,3226604400.0,3226604400.0,陕西省西安市高新技术产业开发区锦业一路88号金钼股份综合楼A座,主要从事钼矿开采及钼炉料、钼化工、钼金属产品及配套的硫酸产品的生产和销售;同时开展钼及其它金属产品的贸易业务。,2017-03-31,12980972840.1
3058,601965.XSHG,601965,XSHG,1,主板,CNY,中国汽研,中国汽车工程研究院股份有限公司,L,2012-06-11,,A,沪深A股,CHN,65613,961179900.0,961179900.0,961179900.0,重庆市北部新区金渝大道9号,"包括技术服务业务和产业化制造业务两大部分,其中,技术服务业务包括汽车研发及咨询和汽车测试与评价两部分,产业化制造业务包括专用汽车、轨道交通关键零部件、汽车燃气系统及其关键零部件三部分。",2017-03-31,4112077580.73
3059,601966.XSHG,601966,XSHG,1,主板,CNY,玲珑轮胎,山东玲珑轮胎股份有限公司,L,2016-07-06,,A,沪深A股,CHN,65980,1200000000.0,200000000.0,200000000.0,山东省招远市金龙路777号,"公司主营业务为汽车轮胎设计、开发、制造和销售,主要产品分为全钢子午线轮胎、半钢子午线轮胎等3,000多个规格品种,广泛应用于乘用车、商用车、工程机械等。公司已形成以“玲珑”、“山玲”、“利”、“BENCHMARK”、“INFINITY”等多个品牌。公司顺应低碳经济和绿色制造潮流,形成低滚动阻力系列、环保系列、跑气保用系列、雪地轮胎系列、低噪声系列、抗湿滑系列等六大产品群。",2017-03-31,8257896395.98
3060,601968.XSHG,601968,XSHG,1,主板,CNY,宝钢包装,上海宝钢包装股份有限公司,L,2015-06-11,,A,沪深A股,CHN,70754,833333300.0,313333300.0,313333300.0,上海市宝山区罗东路1818号,高端金属包装产品的研制、生产与销售,2017-03-31,2133821075.94
3061,601969.XSHG,601969,XSHG,1,主板,CNY,海南矿业,海南矿业股份有限公司,L,2014-12-09,,A,沪深A股,CHN,65973,1954720300.0,858670000.0,858670000.0,海南省昌江黎族自治县石碌镇(海钢办公大楼),铁矿石采、选和销售。,2017-03-31,4975048735.53
3062,601985.XSHG,601985,XSHG,1,主板,CNY,中国核电,中国核能电力股份有限公司,L,2015-06-10,,A,沪深A股,CHN,37276,15565430000.0,4229650000.0,4229650000.0,北京市西城区三里河南四巷一号,"核电项目的开发、投资、建设、运营与管理,核电运行安全技术研究及相关技术服务与咨询业务",2017-03-31,74086810399.0
3063,601988.XSHG,601988,XSHG,1,主板,CNY,中国银行,中国银行股份有限公司,L,2006-07-05,,A,沪深A股,CHN,2035,2.943877912e+11,2.943877912e+11,2.107655148e+11,北京市复兴门内大街1号,"从事商业银行业务,主要包括公司业务、个人银行业务及资金业务,亦从事投资银行及保险业务。",2017-03-31,1.528632e+12
3064,601989.XSHG,601989,XSHG,1,主板,CNY,中国重工,中国船舶重工股份有限公司,L,2009-12-16,,A,沪深A股,CHN,34858,19079897100.0,18361665100.0,18361665100.0,北京市海淀区昆明湖南路72号,船用动力及部件、船用辅机和运输设备及其他。,2017-03-31,57826241749.1
3065,601991.XSHG,601991,XSHG,1,主板,CNY,大唐发电,大唐国际发电股份有限公司,L,2006-12-20,,A,沪深A股,CHN,2128,13310037600.0,13310037600.0,9994360000.0,北京市西城区广宁伯街9号,主要经营以火力发电为主的发电业务。,2017-03-31,59256165000.0
3066,601992.XSHG,601992,XSHG,1,主板,CNY,金隅股份,北京金隅股份有限公司,L,2011-03-01,,A,沪深A股,CHN,23447,10677771100.0,10484003900.0,8145239000.0,北京市东城区北三环东路36号环球贸易中心D座,制造、销售、建筑材料、家具、建筑五金;木材加工;房地产开发经营;物业管理;宾馆服务以及法律法规允许经营的其他业务。,2017-03-31,63019107911.3
3067,601996.XSHG,601996,XSHG,1,主板,CNY,丰林集团,广西丰林木业集团股份有限公司,L,2011-09-29,,A,沪深A股,CHN,38709,958184000.0,937824000.0,937824000.0,广西壮族自治区南宁市白沙大道22号丰林集团,中(高)密度纤维板、胶合板的生产销售以及营林造林业务。,2017-03-31,1817583203.36
3068,601997.XSHG,601997,XSHG,1,主板,CNY,贵阳银行,贵阳银行股份有限公司,L,2016-08-16,,A,沪深A股,CHN,8608,2298591900.0,500000000.0,500000000.0,贵州省贵阳市中华北路77号,本行的主要业务包括公司金融业务、个人金融业务、资金业务及其他。,2017-03-31,22865780000.0
3069,601998.XSHG,601998,XSHG,1,主板,CNY,中信银行,中信银行股份有限公司,L,2007-04-27,,A,沪深A股,CHN,2041,48934796573.0,46787327034.0,31905164057.0,北京市东城区朝阳门北大街9号,公司银行业务、零售银行业务及资金资本市场业务。,2017-03-31,3.93166e+11
3070,601999.XSHG,601999,XSHG,1,主板,CNY,出版传媒,北方联合出版传媒(集团)股份有限公司,L,2007-12-21,,A,沪深A股,CHN,31376,550914700.0,550914700.0,550914700.0,辽宁省沈阳市和平区十一纬路29号,出版业务、出版物发行业务、票据印刷业务和印刷物资供应业务。主要从事图书出版和发行业务。,2017-03-31,1945403891.91
3071,603000.XSHG,603000,XSHG,1,主板,CNY,人民网,人民网股份有限公司,L,2012-04-27,,A,沪深A股,CHN,65703,1105691100.0,1105691100.0,1105691100.0,北京市朝阳区金台西路2号,"经营“人民网www.people.com.cn”和“环球网www.huanqiu.com”两个主要网络平台,从事互联网广告业务、信息服务业务、移动增值业务和其他技术服务。",2017-03-31,3019073959.65
3072,603001.XSHG,603001,XSHG,1,主板,CNY,奥康国际,浙江奥康鞋业股份有限公司,L,2012-04-26,,A,沪深A股,CHN,58669,400980000.0,341130000.0,341130000.0,浙江省温州市永嘉县瓯北镇千石工业区奥康工业园,男女皮鞋及皮具产品的研发、生产、分销及零售业务。,2017-03-31,4208623040.75
3073,603002.XSHG,603002,XSHG,1,主板,CNY,宏昌电子,宏昌电子材料股份有限公司,L,2012-05-18,,A,沪深A股,CHN,37273,614411700.0,605584700.0,605584700.0,广东省广州市黄埔区云埔一路一号之二,主要从事电子级环氧树脂的生产和销售。,2017-03-31,1040269338.76
3074,603003.XSHG,603003,XSHG,1,主板,CNY,龙宇燃油,上海龙宇燃油股份有限公司,L,2012-08-17,,A,沪深A股,CHN,38121,441114600.0,202000000.0,202000000.0,上海市浦东新区东方路710号25楼,船用燃料油供应服务。,2017-03-31,4223619661.36
3075,603005.XSHG,603005,XSHG,1,主板,CNY,晶方科技,苏州晶方半导体科技股份有限公司,L,2014-02-10,,A,沪深A股,CHN,66044,232707000.0,171648700.0,171648700.0,江苏省苏州市工业园区汀兰巷29号,"集成电路的封装测试业务,主要为影像传感芯片、环境光感应芯片、微机电系统(MEMS)、发光电子器件(LED)等提供晶圆级芯片尺寸封装(WLCSP)及测试服务。",2017-03-31,1686011340.68
3076,603006.XSHG,603006,XSHG,1,主板,CNY,联明股份,上海联明机械股份有限公司,L,2014-06-30,,A,沪深A股,CHN,43221,192835600.0,69913800.0,69913800.0,上海市浦东新区金海路3288号东楼5楼,汽车冲压零部件的生产和销售。,2017-03-31,859770978.31
3077,603007.XSHG,603007,XSHG,1,主板,CNY,花王股份,花王生态工程股份有限公司,L,2016-08-26,,A,沪深A股,CHN,72933,333375000.0,83375000.0,83375000.0,江苏省丹阳市南二环路99号,"市政园林景观、旅游景观、道路绿化和地产景观等领域的园林绿化工程设计和施工业务,同时少量兼营花卉苗木的种植业务。",2017-03-31,862377004.09
3078,603008.XSHG,603008,XSHG,1,主板,CNY,喜临门,喜临门家具股份有限公司,L,2012-07-17,,A,沪深A股,CHN,65947,394257800.0,315000000.0,315000000.0,浙江省绍兴市越城区灵芝镇二环北路1号,床垫、软床及其他家具产品的设计研发、生产和销售;仓储服务;家俬信息咨询服务。,2017-03-31,2581993296.68
